models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9372259443626137,0.05200786424187516,5,0.6561038112853154,37.233473777770996,0.0,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9445270409732017,0.055595863682682024,4,0.7587292546254907,49.514065980911255,1.0,0.0,0.8333333333333334,1.0,0.3333333333333333,0.0,4
Prim,0.9238632277353349,0.02060066542124735,6,0.7331348672876159,41.81644320487976,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,2
Kruskal,0.9097186068388196,0.020095447855228488,3,0.725202043206387,46.9322829246521,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,1
HMOEA,0.9395209403028274,0.0692507599215834,3,0.7473745555944192,98.59772300720215,0.2,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,3
GPrim,0.8981527488223081,0.023444969460141695,8,0.8728214276319936,73.74419665336609,1.0,1.0,1.0,1.0,1.0,0.0,5
