models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9350593080643801,0.007367939766472023,9,0.5888756787549424,241.8511815071106,0.0,0.4444444444444444,0.0,0.0,0.0,1
NetKeys,0.914450685146294,0.017299710907866066,18,0.6671369490162198,1148.7614381313324,0.0,0.0,0.0,0.0,0.0,0
Prim,0.9444084076745394,0.007171217318900895,12,0.5851153533135446,194.57228827476501,0.7777777777777778,0.3888888888888889,0.0,0.0,0.0,2
Kruskal,0.9419316709841526,0.006963943017402391,14,0.7181499029992751,347.2890934944153,1.0,1.0,0.9166666666666666,0.0,0.0,3
GPrim,0.7616997193127255,0.0032063390982519004,95,0.7624163192049935,248.6367175579071,1.0,1.0,1.0,1.0,0.0,4
