models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,c_1.6.6.0.4.7_0.6,score
1.6.6.0.4.0_0.05,0.8717948809784121,0.0002973011483644488,6,0.02770325942744982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.1,0.8717948809784121,0.0002973011483644488,6,0.02770325942744982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.2_0.15,0.8717948809784121,0.0002973011483644488,6,0.02770325942744982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.3_0.2,0.8717948809784121,0.0002973011483644488,6,0.02770325942744982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.4_0.3,0.8717948809784121,0.0002973011483644488,6,0.02770325942744982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.5_0.4,0.8717948809784121,0.0002973011483644488,6,0.02770325942744982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.6_0.5,0.8717948809784121,0.0002973011483644488,6,0.02770325942744982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.7_0.6,0.9401709271815119,0.0004561418329567994,4,0.02790178833688331,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
