models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9717473958361453,0.04609817500846943,3,0.4958443318700407,55.13571095466614,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9228593914859513,0.0060153404846500355,11,0.6796089744457581,118.13352656364441,1.0,0.0,0.0,0.0,0.0,1
Prim,0.9881730098867839,0.04034265394701758,3,0.6524958007578927,68.4045581817627,1.0,0.7272727272727273,0.0,0.4,0.0,3
Kruskal,0.9764703397621559,0.004192217738931413,5,0.6431555166873991,82.98853707313538,1.0,0.6363636363636364,0.3333333333333333,0.0,0.0,2
GPrim,0.7863134004206344,0.004957445905779841,42,0.8670307766630472,120.54006338119507,1.0,1.0,1.0,1.0,0.0,4
