models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.7017834504386453,0.7578947445774709,0.4082029172632456,6,0.015376797819925186,0.0,0.0,0.0,0.0,0.0,0
B,0.39370041355931074,0.6000000363361739,0.9044929061159159,11,0.033518671232080396,1.0,0.0,0.0,0.18181818181818182,0.05,1
C,0.5500000035242903,0.5263158217729201,8.095819838686024e-05,10,0.01954371586766567,1.0,0.6363636363636364,0.0,0.45454545454545453,0.05,3
D,0.7158910701386809,0.4736842872975509,0.0003462737724183381,11,0.03363860673811005,1.0,0.7272727272727273,0.3,0.0,0.0,2
E,0.00019242830663887702,6.521649273655812e-06,0.0004558745138812567,20,0.06285998281043839,1.0,0.9090909090909091,0.8,0.8181818181818182,0.0,4
