models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.7948727776249035,0.002416478938528379,9,0.3058568298453281,0.0,0.4444444444444444,0.375,0.2222222222222222,1
"1.6.9.0.4.1_(0.8, 0.2)",0.7948726630143997,0.002169596999483842,9,0.30406820029454856,0.3333333333333333,0.0,0.375,0.3333333333333333,0
"1.6.9.0.4.2_(0.8, 0.1)",0.8205130455678634,0.001159219832313913,8,0.1705929914799308,0.5555555555555556,0.4444444444444444,0.0,0.2222222222222222,2
"1.6.9.0.4.3_(0.7, 0.2)",0.794872627006203,0.002195676570952678,9,0.30561723501941035,0.6666666666666666,0.5555555555555556,0.75,0.0,3
