models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.948075010568244,0.009469575310617701,9,0.07997355411380774,64.97051739692688,0.0,0.0,0.0,0.0,0.0,0
B,0.9785784563021052,0.0016402613170783326,8,0.06457789244502798,131.21482348442078,1.0,0.0,0.6363636363636364,0.5555555555555556,0.0,3
C,0.9142918095083817,0.008371353868204786,11,0.11075093515668878,68.21996140480042,1.0,0.0,0.0,0.0,0.0,1
D,0.9547142467835651,0.002306910973517649,9,0.05358083387589602,101.81456470489502,1.0,0.375,0.7272727272727273,0.0,0.0,2
E,0.9387880586365389,0.062279928983854586,73,0.8495862159821224,106.53115749359131,1.0,1.0,1.0,1.0,0.0,4
