Instance,1.6.9.0.0.1_0.5-mean,1.6.9.0.0.1_0.5-std,1.6.9.0.1.1_0.6-mean,1.6.9.0.1.1_0.6-std,1.6.9.0.2.1_0.7-mean,1.6.9.0.2.1_0.7-std,1.6.9.0.3.1_0.8-mean,1.6.9.0.3.1_0.8-std,1.6.9.0.4.1_0.9-mean,1.6.9.0.4.1_0.9-std,1.6.9.0.5.1_1.0-mean,1.6.9.0.5.1_1.0-std
small_ga-dem1_r25_1_0,33.8,2.2715633383201093,33.8,1.16619037896906,32.5,2.202271554554524,29.0,2.0,24.8,1.32664991614216,22.6,0.4898979485566356
small_ga-dem4_r25_1_40,20.0,1.6733200530681511,19.9,1.2206555615733703,20.0,1.0954451150103321,19.0,1.61245154965971,15.1,2.4269322199023193,14.5,2.1563858652847827
small_no-dem2_r25_1_40,8.8,0.4,8.8,0.4,7.7,1.1874342087037917,7.8,1.2489995996796797,6.4,1.8,4.0,0.7745966692414834
small_no-dem3_r25_1_0,25.8,0.8717797887081348,25.6,1.9078784028338915,23.0,1.5491933384829668,20.7,2.0518284528683193,19.1,1.1357816691600546,15.9,0.9433981132056604
small_uu-dem4_r25_1_0,18.6,1.42828568570857,17.4,1.3564659966250538,17.4,1.562049935181331,14.6,1.019803902718557,10.9,1.57797338380595,8.1,1.1357816691600546
