models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9138087689582818,0.024386914075834286,10.9,0.6803157313206128,61.07524211406708,0.0,0.0579004329004329,0.009090909090909092,0.0,0.0,0.0
NetKeys,0.91599370968757,0.014743782739708241,11.8,0.7303666810801422,120.02853758335114,0.8994444444444444,0.0,0.30561771561771556,0.15023310023310024,0.0,1.6
Prim,0.9280032662355271,0.013413493908013033,10.9,0.6885821840984622,67.23555068969726,0.9201587301587303,0.4267739205239205,0.0,0.13703865578865576,0.0,1.9
Kruskal,0.8800239203417352,0.03036774688324122,15.2,0.806451982701536,79.57774941921234,0.8177777777777777,0.48220390720390716,0.28061771561771565,0.0,0.0,2.4
GPrim,1.0888645803584858,0.11748696696982833,71.8,2.9190124225465643,95.37864067554474,1.0,1.0,1.0,1.0,0.0,4.0
