models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,c_1.6.2.0.4.7_0.6,score
1.6.2.0.4.0_0.05,0.7692307881645009,2.5012523219893742e-05,10,0.04041473068945145,0.0,0.2222222222222222,0.3,0.1,0.25,0.0,0.0,0.0,0
1.6.2.0.4.1_0.1,0.7948718178263208,0.00027520823515164966,9,0.048467665872839474,0.7,0.0,0.7,0.4,0.5833333333333334,0.0,0.3333333333333333,0.3,4
1.6.2.0.4.2_0.15,0.7692307913896421,0.0002101900591786818,10,0.051286627703373625,0.7,0.1111111111111111,0.0,0.3,0.3333333333333333,0.0,0.0,0.0,1
1.6.2.0.4.3_0.2,0.789173809896106,5.720215135768131e-05,10,0.04662728041928898,0.7,0.3333333333333333,0.6,0.0,0.5,0.25,0.4166666666666667,0.3,3
1.6.2.0.4.4_0.3,0.717948757144786,0.0003051833633041582,12,0.07004101197570159,0.7,0.2222222222222222,0.6,0.4,0.0,0.16666666666666666,0.08333333333333333,0.2,2
1.6.2.0.4.5_0.4,0.7179487552560698,0.00024524025054652415,12,0.07445463662159434,1.0,1.0,0.9,0.7,0.8333333333333334,0.0,0.5,0.9,7
1.6.2.0.4.6_0.5,0.7179487599630355,0.00023426839671801002,12,0.06882711422674032,1.0,0.5555555555555556,0.9,0.5,0.75,0.3333333333333333,0.0,0.5,6
1.6.2.0.4.7_0.6,0.7692307923184093,0.00012129789625787009,10,0.04836582488918774,1.0,0.6666666666666666,0.9,0.7,0.5833333333333334,0.08333333333333333,0.4166666666666667,0.0,5
