models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.9706019592864047,0.005964872190555824,7.0,0.5154130117890818,578.3177698612213,0.0,0.06861471861471861,0.0,0.03333333333333333,0.0,0.1
NetKeys,0.9811174056779632,0.0160481792800645,6.9,0.5981158114007887,1505.1725571155548,0.6841269841269841,0.0,0.36666666666666664,0.26666666666666666,0.0,1.6
Prim,0.9824715247777818,inf,4.4,0.5778027795843734,294.6441180706024,0.8755952380952381,0.36060606060606065,0.0,0.36,0.0,2.1
Kruskal,0.9805826360261367,inf,2.7,0.6149556338898842,480.6429936170578,0.5229761904761905,0.5204978354978355,0.27222222222222225,0.0,0.0,2.1
GPrim,0.9408320081213395,0.0028633981707037446,24.0,0.784197538034891,752.1773787260056,1.0,1.0,1.0,1.0,0.0,4.0
