models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.5641038148039643,0.001908683445467279,18,0.3887522881722033,0.0,0.6428571428571429,0.3157894736842105,0.2222222222222222,1
"1.6.9.0.4.1_(0.8, 0.2)",0.6883630538398211,0.0001395460376636859,14,0.12916363462080513,0.1111111111111111,0.0,0.05263157894736842,0.05555555555555555,0
"1.6.9.0.4.2_(0.8, 0.1)",0.5384629925412405,0.0018603426153251475,19,0.3963846734312114,0.4444444444444444,0.7857142857142857,0.0,0.2777777777777778,2
"1.6.9.0.4.3_(0.7, 0.2)",0.5641040595874208,0.0019085479669572944,18,0.3883676470487303,0.4444444444444444,0.7142857142857143,0.42105263157894735,0.0,3
