models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.9150350324942913,0.022097991552626223,4.5,0.8996286474522461,659.7928591489792,0.0,0.44333333333333336,0.18666666666666668,0.19738095238095238,0.5130952380952382,0.0,1.9
Prufer,0.9715069411558643,inf,4.5,0.6391571696616561,220.21055998802186,0.06666666666666667,0.0,0.03333333333333333,0.0,0.0,0.0,0.3
NetKeys,0.9844369664669272,0.013234684249398176,3.3,0.7359707092442542,413.53416764736176,0.2633333333333333,0.8266666666666665,0.0,0.24119047619047618,0.2857142857142857,0.0,2.4
Prim,0.9701442424981475,0.010825798388350152,5.4,0.7313285493249934,212.1130828857422,0.255,1.0,0.45999999999999996,0.0,0.15833333333333333,0.0,2.4
Kruskal,0.987341640099811,inf,3.0,0.7738698336358768,250.76426153182987,0.2,0.5885714285714286,0.24,0.21166666666666667,0.0,0.0,2.0
GPrim,0.9554484372773565,0.023871893584640987,11.9,0.9689222819106709,444.5492629051208,1.0,1.0,1.0,1.0,1.0,0.0,5.0
