models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9570338491645193,0.016973926240562976,9,0.7524163960478332,120.38428354263306,0.0,0.0,0.0,0.0,0.5,0.0,1
NetKeys,0.9810774472580028,0.025837703146373937,4,0.811051044235292,133.77428340911865,1.0,0.0,0.2,0.0,0.8,0.0,3
Prim,0.9715389306573228,0.0076070462082966465,5,0.7652744667281994,104.41721844673157,1.0,0.0,0.0,0.0,0.7,0.0,2
Kruskal,0.9908973339981487,2.8725812410237455e-05,4,0.8222783066594059,115.4471983909607,1.0,1.0,0.6,0.0,0.8,0.0,4
HMOEA,0.7925911649512184,0.01923704605159489,10,0.8961711119148197,348.06072998046875,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0
GPrim,0.9739626833148965,0.04578784813947656,27,0.959710659321973,185.66398310661316,1.0,1.0,1.0,1.0,1.0,0.0,5
