models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9463653137876997,0.004017783364309283,9,0.5554799086356088,639.0105187892914,0.0,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.985569699028168,0.004523115981332475,4,0.6870309049819369,1427.2592284679413,1.0,0.0,0.75,0.8571428571428571,0.5,0.0,4
Prim,0.9948631395901192,0.016243206218515167,4,0.5643312236317114,291.80413484573364,1.0,0.0,0.0,0.0,0.125,0.0,2
Kruskal,0.9944618414856424,0.007476492466352271,7,0.6852698562426532,467.01676774024963,0.6666666666666666,0.0,0.25,0.0,0.5,0.0,3
HMOEA,0.8308266851803907,0.005678877277922844,8,0.9109073069449565,4466.262757539749,0.4444444444444444,0.0,0.0,0.2857142857142857,0.0,0.0,1
GPrim,0.9494594352924636,0.0017010503737713706,22,0.8062638925806788,474.7741119861603,1.0,1.0,1.0,1.0,0.625,0.0,5
