models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9656326563354726,0.23470926395959615,3,0.1964270685983954,40.20385503768921,0.0,0.0,0.0,0.0,0.0,0
B,0.8375187244213051,0.0,2,0.12307861490615164,58.86923050880432,1.0,0.0,1.0,0.0,0.0,2
C,1.0,inf,1,0.0,45.67944836616516,0.6666666666666666,0.0,0.0,0.0,0.0,1
D,0.9448707561512588,0.0,2,0.04791462404102435,55.85041856765747,1.0,0.5,0.0,0.0,0.0,2
E,0.8564492787467919,0.20362947997087322,4,0.3739767350572565,78.33028030395508,1.0,1.0,1.0,1.0,0.0,4
