models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.9313131264172065,1.471634108754023,6,0.1669663158842897,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.8989899074943415,1.3374731939407334,10,0.19990924642011776,1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,3
C,0.9015151586157101,0.4999692118780027,9,0.17651726548397975,1.0,0.3,0.0,0.3333333333333333,0.0,0.0,2
D,0.8503214171736875,1.4034112353817325,12,0.39159834970494245,1.0,0.3,0.0,0.0,0.0,0.0,1
E,0.47423378923578297,0.28666021748708037,60,1.5816267405432438,1.0,1.0,1.0,1.0,0.0,0.203125,4
F,0.42536494919926554,0.37496609125803,64,1.590863505323009,1.0,1.0,1.0,1.0,0.65,0.0,5
