models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,c_1.6.6.0.4.7_0.6,score
1.6.6.0.4.0_0.05,0.897435918435531,0.0005388620902165419,5,0.05079315021169694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.1_0.1,0.897435918435531,0.0005388620902165419,5,0.05079315021169694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.2_0.15,0.897435918435531,0.0005388620902165419,5,0.05079315021169694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.3_0.2,0.897435918435531,0.0005388620902165419,5,0.05079315021169694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.4_0.3,0.897435918435531,0.0005388620902165419,5,0.05079315021169694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.5_0.4,0.897435918435531,0.0005388620902165419,5,0.05079315021169694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.6_0.5,0.8974359175036817,0.0005483801514542818,5,0.050993170211696935,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,7
1.6.6.0.4.7_0.6,0.897435918435531,0.0005388620902165419,5,0.05079315021169694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
