models,delta,spacing,onvg,hypervolume,c_1.6.1.0.4.0_0.05,c_1.6.1.0.4.1_0.1,c_1.6.1.0.4.2_0.15,c_1.6.1.0.4.3_0.2,c_1.6.1.0.4.4_0.3,c_1.6.1.0.4.5_0.4,c_1.6.1.0.4.6_0.5,score
1.6.1.0.4.0_0.05,0.809116821197132,9.591230351608378e-05,10,0.05020529454981769,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.1_0.1,0.8388278497989018,6.463376536736901e-05,8,0.039176238392225525,0.4,0.0,0.4,0.4,0.4,0.4,0.4,6
1.6.1.0.4.2_0.15,0.809116821197132,9.591230351608378e-05,10,0.05020529454981769,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.3_0.2,0.809116821197132,9.591230351608378e-05,10,0.05020529454981769,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.4_0.3,0.809116821197132,9.591230351608378e-05,10,0.05020529454981769,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.5_0.4,0.809116821197132,9.591230351608378e-05,10,0.05020529454981769,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
1.6.1.0.4.6_0.5,0.809116821197132,9.591230351608378e-05,10,0.05020529454981769,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
