models,delta,spacing,onvg,hypervolume,c_1.6.2.0.4.0_0.05,c_1.6.2.0.4.1_0.1,c_1.6.2.0.4.2_0.15,c_1.6.2.0.4.3_0.2,c_1.6.2.0.4.4_0.3,c_1.6.2.0.4.5_0.4,c_1.6.2.0.4.6_0.5,c_1.6.2.0.4.7_0.6,score
1.6.2.0.4.0_0.05,0.9589743628597981,inf,2.6,0.036046691996160646,0.0,0.2033333333333333,0.09833333333333333,0.25,0.19,0.075,0.12380952380952379,0.13333333333333333,1.2
1.6.2.0.4.1_0.1,0.9435897449153015,0.05788964558849212,3.1,0.04182669905625833,0.3183333333333333,0.0,0.40499999999999997,0.29,0.33333333333333337,0.2533333333333333,0.33380952380952383,0.2533333333333333,2.9
1.6.2.0.4.2_0.15,0.936752150067558,0.0503909887114289,3.4,0.04762197248332005,0.6333333333333333,0.29333333333333333,0.0,0.33999999999999997,0.41166666666666674,0.45666666666666667,0.41142857142857137,0.32333333333333336,3.1
1.6.2.0.4.3_0.2,0.9435897141285252,0.1580248599682646,3.3,0.055401119542876964,0.43499999999999994,0.4633333333333334,0.36166666666666664,0.0,0.3333333333333333,0.2783333333333333,0.29904761904761906,0.30999999999999994,3.5
1.6.2.0.4.4_0.3,0.9290598207656531,0.10784091139639158,3.8,0.054194252228802677,0.51,0.4216666666666667,0.41500000000000004,0.43,0.0,0.38166666666666665,0.4147619047619047,0.24833333333333335,3.7
1.6.2.0.4.5_0.4,0.9260683740794254,0.0005030103916675217,4.0,0.0583967772374135,0.585,0.49333333333333335,0.36666666666666664,0.545,0.3583333333333333,0.0,0.37523809523809526,0.3416666666666667,4.0
1.6.2.0.4.6_0.5,0.921367542958152,0.0004687216682566058,4.1,0.0634620425548596,0.45166666666666666,0.5216666666666667,0.46333333333333326,0.51,0.2866666666666667,0.37666666666666665,0.0,0.29,3.8
1.6.2.0.4.7_0.6,0.9213675275175646,0.15057563369762164,4.0,0.06851529638875603,0.635,0.4966666666666667,0.5599999999999999,0.475,0.5033333333333333,0.5733333333333334,0.5728571428571428,0.0,4.6
