models,delta,spacing,onvg,hypervolume,time,c_HMOEA,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
HMOEA,0.8448951396011837,0.011878120110450993,7,0.9076056015541014,287.90834045410156,0.0,0.38461538461538464,0.125,0.08333333333333333,0.05,0.0,1
Prufer,0.9180219618092518,0.014323549211938917,13,0.7447476385303419,58.07858157157898,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9222213189466844,0.004808672806001239,16,0.8330909529455373,119.40967559814453,0.5714285714285714,0.9230769230769231,0.0,0.3333333333333333,0.25,0.0,2
Prim,0.942150623181679,0.011165978144685902,12,0.7664309524288432,70.85563111305237,0.42857142857142855,1.0,0.375,0.0,0.25,0.0,3
Kruskal,0.9056134128823418,0.007477956947217847,20,0.8892134719381874,82.41769671440125,0.8571428571428571,0.8461538461538461,0.4375,0.4166666666666667,0.0,0.0,4
GPrim,0.8071231478316854,0.029322122004327284,66,0.9665256635513144,98.43346929550171,1.0,1.0,1.0,1.0,1.0,0.0,5
