models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,score
1.6.6.0.4.0_0.05,0.897435886700426,0.5474711189781953,5,0.03680030163571158,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
1.6.6.0.4.1_0.1,0.8974358867006565,0.5474585329187961,5,0.0365475337845214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.6.6.0.4.2_0.15,0.897435886700426,0.5474711189781953,5,0.03680030163571158,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
1.6.6.0.4.3_0.2,0.897435886700426,0.5474711189781953,5,0.03680030163571158,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
1.6.6.0.4.4_0.3,0.897435886700426,0.5474711189781953,5,0.03680030163571158,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1
1.6.6.0.4.5_0.4,0.8974358833161565,0.5475366444366452,5,0.03754973198258478,0.4,0.4,0.4,0.4,0.4,0.0,0.4,6
1.6.6.0.4.6_0.5,0.8974358867014011,0.5474888931846558,5,0.03715726387711553,0.2,0.2,0.2,0.2,0.2,0.0,0.0,5
