models,delta,spacing,onvg,hypervolume,c_1.6.9.0.0.1_0.5,c_1.6.9.0.1.1_0.6,c_1.6.9.0.2.1_0.7,c_1.6.9.0.3.1_0.8,c_1.6.9.0.4.1_0.9,c_1.6.9.0.5.1_1.0,score
1.6.9.0.0.1_0.5,0.5128206254902045,0.0003013081274131216,20,0.1294754816886651,0.0,0.5263157894736842,0.4375,0.38461538461538464,0.6666666666666666,0.2222222222222222,2
1.6.9.0.1.1_0.6,0.538461658052282,0.000318175049616683,19,0.12300631201532707,0.5,0.0,0.5,0.23076923076923078,0.6666666666666666,0.2222222222222222,2
1.6.9.0.2.1_0.7,0.6153846621438236,0.0001861383366709595,16,0.081774231493865,0.45,0.42105263157894735,0.0,0.46153846153846156,0.8333333333333334,0.7777777777777778,4
1.6.9.0.3.1_0.8,0.6923077181489393,8.080270937576455e-05,13,0.05490641485545166,0.45,0.3157894736842105,0.4375,0.0,0.6666666666666666,0.2222222222222222,3
1.6.9.0.4.1_0.9,0.7179487384854111,7.333315189385186e-05,12,0.05085488333952485,0.25,0.15789473684210525,0.0625,0.23076923076923078,0.0,0.2222222222222222,0
1.6.9.0.5.1_1.0,0.7948718067940325,8.120441427495691e-05,9,0.03630871381203001,0.25,0.3684210526315789,0.0625,0.5384615384615384,0.4166666666666667,0.0,4
