models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.960765731451602,0.04340270265660061,3,0.06616308099959271,23.10352063179016,0.0,0.0,0.0,0.0,0.0,0
B,0.9261018012611213,0.0015868444753679523,6,0.06616305726378029,24.267058849334717,1.0,0.0,0.5714285714285714,0.0,0.0,2
C,0.9103036951510131,0.006112044515649062,7,0.08208781880968356,28.194220542907715,1.0,0.3333333333333333,0.0,0.0,0.0,1
D,0.9546902362449957,0.00219162499870594,4,0.03875845450171825,34.02464556694031,1.0,1.0,0.8571428571428571,0.0,0.0,3
E,0.7549821507000408,0.03798839409582361,22,0.3792014819169419,40.07308316230774,1.0,1.0,1.0,1.0,0.0,4
