models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.8875020778845252,0.0474986841717275,4,0.13164297063158792,39.538047313690186,0.0,0.0,0.2,0.0,0.0,0
B,0.9497375185698088,0.014173756655038481,4,0.05445802439646599,52.11421871185303,0.5,0.0,0.2,0.0,0.0,1
C,0.9160507629501211,0.06185496213570034,5,0.1380774078040312,40.02347183227539,0.75,0.5,0.0,0.25,0.0,2
D,0.93733541391007,0.04308148357141841,4,0.08661306881484647,44.58547306060791,1.0,0.25,0.4,0.0,0.0,3
E,0.9600090165005509,0.1570112580431317,9,0.48894888293123373,73.1702048778534,1.0,1.0,1.0,1.0,0.0,4
