models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.5128220250600543,0.0018210572813061137,20,0.4039504889097293,0.0,0.8461538461538461,0.14285714285714285,0.7894736842105263,2
"1.6.9.0.4.1_(0.8, 0.2)",0.6923078156090896,0.00011499257650388052,13,0.10851474175259841,0.1,0.0,0.047619047619047616,0.3684210526315789,0
"1.6.9.0.4.2_(0.8, 0.1)",0.4871816288744099,0.0017701477470401933,21,0.41221294355253607,0.7,0.9230769230769231,0.0,0.9473684210526315,3
"1.6.9.0.4.3_(0.7, 0.2)",0.538462891789302,0.0018641548655906914,19,0.396261471459376,0.1,0.38461538461538464,0.0,0.0,1
