models,delta,spacing,onvg,hypervolume,c_1.6.6.0.4.0_0.05,c_1.6.6.0.4.1_0.1,c_1.6.6.0.4.2_0.15,c_1.6.6.0.4.3_0.2,c_1.6.6.0.4.4_0.3,c_1.6.6.0.4.5_0.4,c_1.6.6.0.4.6_0.5,c_1.6.6.0.4.7_0.6,score
1.6.6.0.4.0_0.05,0.9064101051646828,0.5947784315095597,4.8,0.09045247625796413,0.0,0.06761904761904762,0.014285714285714285,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.3
1.6.6.0.4.1_0.1,0.9064101055294355,0.5947705631124182,4.8,0.09020796344227822,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
1.6.6.0.4.2_0.15,0.9023075756233583,0.5948716622274363,4.9,0.09101079286924992,0.29095238095238096,0.29095238095238096,0.0,0.18166666666666664,0.12833333333333333,0.14261904761904762,0.13666666666666666,0.06999999999999999,3.4
1.6.6.0.4.3_0.2,0.9064101059692871,0.5947907492845432,4.8,0.09175912430850494,0.2745238095238095,0.2888095238095238,0.1638095238095238,0.0,0.13452380952380955,0.12380952380952379,0.10952380952380951,0.11190476190476188,2.4
1.6.6.0.4.4_0.3,0.9106836259745489,0.6266743473449099,4.7,0.08821721742715848,0.4269047619047619,0.4269047619047619,0.2761904761904762,0.2785714285714286,0.0,0.18190476190476187,0.23857142857142857,0.1676190476190476,4.0
1.6.6.0.4.5_0.4,0.9106836295611875,0.6266472526278478,4.7,0.08843586497627383,0.4276190476190476,0.4276190476190476,0.3019047619047619,0.3466666666666667,0.22095238095238096,0.0,0.16595238095238093,0.15928571428571428,3.7
1.6.6.0.4.6_0.5,0.9160682361381343,0.709115586621996,4.6,0.09136558194714282,0.5076190476190476,0.5076190476190476,0.440952380952381,0.44333333333333336,0.33999999999999997,0.35095238095238096,0.0,0.31166666666666665,4.7
1.6.6.0.4.7_0.6,0.9106836196453992,0.6266285762367065,4.7,0.08965616301441026,0.5252380952380953,0.5252380952380953,0.40285714285714286,0.4776190476190475,0.41690476190476194,0.35023809523809524,0.28190476190476194,0.0,5.5
