models,delta,spacing,onvg,hypervolume,c_1.6.1.0.0.1_0.5,c_1.6.1.0.1.1_0.6,c_1.6.1.0.2.1_0.7,c_1.6.1.0.3.1_0.8,c_1.6.1.0.4.1_0.9,c_1.6.1.0.5.1_1.0,score
1.6.1.0.0.1_0.5,0.8384615500182448,0.03791845334526858,7.5,0.035525851511853286,0.0,0.3786111111111111,0.375,0.1628968253968254,0.38611111111111107,0.2948809523809524,1.7
1.6.1.0.1.1_0.6,0.8345869049561949,0.040913784083553534,7.7,0.03610975831176033,0.43797619047619046,0.0,0.41166666666666674,0.32726190476190475,0.40472222222222226,0.3047619047619048,2.3
1.6.1.0.2.1_0.7,0.8266788863536743,0.14498843290302227,8.4,0.04503980187558177,0.36373015873015874,0.3894444444444445,0.0,0.17706349206349206,0.37416666666666665,0.31916666666666665,1.8
1.6.1.0.3.1_0.8,0.8428449420839152,0.14293220040783802,7.6,0.04020589238808131,0.5827777777777777,0.4652777777777778,0.5005555555555555,0.0,0.4552777777777778,0.39880952380952384,3.7
1.6.1.0.4.1_0.9,0.8036630164771932,9.811094661448761e-05,8.8,0.03934636560782649,0.4625,0.4852777777777778,0.445,0.23603174603174604,0.0,0.3619047619047619,2.2
1.6.1.0.5.1_1.0,0.8496089169429417,0.6071197265310291,8.0,0.04668068124035152,0.5063492063492063,0.44138888888888894,0.4458333333333333,0.35384920634920636,0.4325,0.0,2.9
