models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.044386159393862715,0.7856193740758497,0.027983719897470873,8,0.6982782378971324,16.967702627182007,0.0,0.14285714285714285,0.0,0.0,0.0,0
NetKeys,0.04994560104946227,0.8078706705325155,0.024952123044162135,7,0.6986611438513403,22.431528568267822,0.75,0.0,0.09090909090909091,0.1111111111111111,0.0,1
Prim,0.039294889846231446,0.719940943614679,0.0227823595704684,11,0.7425781788438087,17.308499813079834,0.875,0.42857142857142855,0.0,0.1111111111111111,0.0,2
Kruskal,0.04473817020260622,0.7742317665072398,0.01641040562821243,9,0.7030511498938562,19.992486715316772,1.0,0.5714285714285714,0.5454545454545454,0.0,0.05,3
GPrim,0.0003564850284401218,0.5997324995402662,0.09324037464109841,20,0.8259767337332852,24.640515089035034,1.0,0.8571428571428571,0.9090909090909091,0.7777777777777778,0.0,4
