models,delta,spacing,onvg,hypervolume,"c_1.6.9.0.4.0_(0.9, 0.1)","c_1.6.9.0.4.1_(0.8, 0.2)","c_1.6.9.0.4.2_(0.8, 0.1)","c_1.6.9.0.4.3_(0.7, 0.2)",score
"1.6.9.0.4.0_(0.9, 0.1)",0.43589938781110715,0.0017081797398839343,23,0.42798366750462563,0.0,0.47058823529411764,0.6,0.55,3
"1.6.9.0.4.1_(0.8, 0.2)",0.5897438056214476,0.00017926570741426084,17,0.15569248162764673,0.21739130434782608,0.0,0.4,0.35,0
"1.6.9.0.4.2_(0.8, 0.1)",0.5128227273742046,0.0018077290575598717,20,0.4042893566027018,0.30434782608695654,0.47058823529411764,0.0,0.45,1
"1.6.9.0.4.3_(0.7, 0.2)",0.5357622468087386,0.2234484189679197,20,0.4113092966659402,0.2608695652173913,0.5294117647058824,0.5,0.0,2
