models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.9615384512637114,2.2360006558808467,5,0.04426540810986131,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.8632478682898452,0.00015075854409427066,7,0.040787956404026826,1.0,0.0,0.625,0.23076923076923078,0.0,0.0,2
C,0.8388278222287076,0.35346268123748364,8,0.05630614991224383,1.0,0.14285714285714285,0.0,0.07692307692307693,0.0,0.0,1
D,0.6923077290696228,7.765110800929104e-05,13,0.06228608671004774,1.0,0.42857142857142855,0.875,0.0,0.0,0.0,3
E,0.5238116466081305,0.42632948818435573,22,0.2231928655592766,1.0,1.0,1.0,1.0,0.0,0.5217391304347826,5
F,0.4359004698421134,0.0008549779923426226,23,0.21472428320443593,1.0,1.0,1.0,1.0,0.22727272727272727,0.0,4
