models,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,c_F,score
A,0.7368421459839223,0.0003711173275261051,6,0.02493774444254496,0.0,0.0,0.0,0.0,0.0,0.0,0
B,0.7684210961035027,0.00010536824825423608,6,0.02476338569969498,1.0,0.0,0.3,0.3,0.0,0.0,1
C,0.5263159025421986,0.0001635182838962535,10,0.04071208744704319,1.0,0.5,0.0,0.3,0.0,0.0,2
D,0.5263159106116012,0.0001360247716469971,10,0.03947677668267724,1.0,0.5,0.6,0.0,0.0,0.0,3
E,1.6607343041005235e-05,0.0009109649720426584,20,0.12626065587321245,1.0,1.0,0.9,1.0,0.0,0.42105263157894735,5
F,0.05263705534500303,0.0009340235662608114,19,0.1228795078557027,1.0,1.0,0.9,1.0,0.25,0.0,4
