Instance,A-mean,A-std,B-mean,B-std,C-mean,C-std,D-mean,D-std,E-mean,E-std
NIn1,0.6062177890311151,0.0,0.5123475421008649,0.0,0.7648529300612611,0.0,0.6020797378717451,0.0,0.00011895377253370313,0.0
NIn2,0.6763875162131492,0.0,0.6519202793059529,0.0,0.7664855179225359,0.0,1.0000000229434731,0.0,0.27386131325444285,0.0
NIn3,0.9695359787568052,0.0,0.6204836906569782,0.0,0.7648529352384086,0.0,0.8514693230324031,0.0,8.108637370113428e-05,0.0
NIn4,0.8602325814686468,0.0,0.4663689628749245,0.0,0.5500000504858102,0.0,0.6519202509325772,0.0,0.27838824270252505,0.0
NIn5,1.0198039176997094,0.0,0.524404439049557,0.0,0.4242640855693415,0.0,0.4031129021026679,0.0,0.11180340401794568,0.0
NIn6,0.9273618514745662,0.0,0.3905125014109908,0.0,0.460977225275721,0.0,0.7664854881765097,0.0,0.2738612824040667,0.0
