Instance,A-mean,A-std,B-mean,B-std,C-mean,C-std,D-mean,D-std,E-mean,E-std
NIn1,0.6691729444004433,0.0,0.4736842518900557,0.0,0.6315789720744235,0.0,0.4736842961522405,0.0,6.539742406197561e-06,0.0
NIn2,0.7192982799544385,0.0,0.5789474732445029,0.0,0.7192982539392391,0.0,0.7684210880837268,0.0,0.21053078777951825,0.0
NIn3,0.7894736919631847,0.0,0.5263158263960784,0.0,0.6315789719235928,0.0,0.5789474142001078,0.0,5.890414931337118e-06,0.0
NIn4,0.8157894340052371,0.0,0.6315790319811726,0.0,0.5263159227113996,0.0,0.5789474727007901,0.0,0.2631580888422174,0.0
NIn5,0.8157894958318248,0.0,0.5263158927757334,0.0,0.6184211230040347,0.0,0.5939850225094294,0.0,0.10526456198893393,0.0
NIn6,0.7894736931919358,0.0,0.4641148612305971,0.0,0.4736842427719787,0.0,0.7192982615618629,0.0,0.21052740194150865,0.0
