Instance,1.6.2.0.4.0_0.05-mean,1.6.2.0.4.0_0.05-std,1.6.2.0.4.1_0.1-mean,1.6.2.0.4.1_0.1-std,1.6.2.0.4.2_0.15-mean,1.6.2.0.4.2_0.15-std,1.6.2.0.4.3_0.2-mean,1.6.2.0.4.3_0.2-std,1.6.2.0.4.4_0.3-mean,1.6.2.0.4.4_0.3-std,1.6.2.0.4.5_0.4-mean,1.6.2.0.4.5_0.4-std,1.6.2.0.4.6_0.5-mean,1.6.2.0.4.6_0.5-std
small_ga-dem1_r25_1_0,0.743531989737628,0.06062220156386968,0.7055264623628112,0.04480885928270499,0.718084933968069,0.07858381059740166,0.7212272835708107,0.07291552055144351,0.6836983800315148,0.03830223585569172,0.6981659552019649,0.025164522059051907,0.6918903332022825,0.07066583068849269
small_ga-dem4_r25_1_40,0.9076923392534588,0.033822805381775005,0.8808913628652114,0.03839504109729185,0.9012820876158291,0.026923054199572624,0.9066666931714167,0.023527722943949263,0.8813431316753085,0.04516465714981568,0.8740171381811266,0.02793235678550167,0.8690110194312425,0.03537433098447315
small_no-dem2_r25_1_40,0.9589743628597981,0.028552617021777534,0.9435897449153015,0.03202559735390363,0.936752150067558,0.025980631057672395,0.9435897141285252,0.029409623325833825,0.9290598207656531,0.03398439654875947,0.9260683740794254,0.031982792336169866,0.921367542958152,0.042010937559833386
small_no-dem3_r25_1_0,0.7672342688701391,0.036786530192295726,0.7535276118447682,0.025344243557589758,0.766560494847371,0.04586501084874941,0.7679811102228935,0.05880275059813891,0.7574961832646036,0.0370829478941788,0.7421134682426167,0.03687799140931775,0.7395475697855342,0.04990030347424706
small_uu-dem4_r25_1_0,0.8094017259375109,0.040460849486439854,0.7844119071161196,0.04946922785628327,0.7946192846029553,0.04554013592830936,0.8067806461108313,0.03102818814968106,0.7751729972313038,0.04380435419312471,0.7814102850217501,0.03223663910200083,0.7570513135561593,0.0638745777597505
