models,igd,delta,spacing,onvg,hypervolume,c_A,c_B,c_C,c_D,c_E,score
A,0.6763874735368247,0.719298254188419,0.00010322913923633475,7,0.01529025898669281,0.0,0.0,0.0,0.0,0.0,0
B,0.4949747554407213,0.5847953404891356,0.31619219510438823,10,0.02886164248690374,1.0,0.0,0.4444444444444444,0.18181818181818182,0.05,2
C,0.604152310815255,0.5789473941254734,5.945584992782675e-06,9,0.01656927650488542,1.0,0.3,0.0,0.09090909090909091,0.0,1
D,0.49244289858405,0.5157895076597726,0.0001332485386724443,11,0.027411678165052265,1.0,0.7,0.7777777777777778,0.0,0.05,3
E,8.138785627453562e-05,5.63667406790902e-06,0.0004587609473940385,20,0.06298321483443273,1.0,0.9,0.7777777777777778,0.6363636363636364,0.0,4
