models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9673859043207722,0.008396432143215072,6,0.0557764791654278,653.2180261611938,0.0,0.0,0.0,0.0,0.0,0
B,1.0064841714717017,0.002666060355850074,6,0.05319717925403494,1483.7221100330353,1.0,0.0,0.42857142857142855,0.0,0.0,2
C,0.9866864196312055,0.006037047706349624,7,0.077011317434613,308.39631605148315,1.0,0.16666666666666666,0.0,0.0,0.0,1
D,0.9941027509155822,0.04620441986497351,3,0.04040341164270633,457.6279685497284,0.5,0.5,0.14285714285714285,0.0,0.0,3
E,0.950578229884181,0.003734691896063456,19,0.08874440749486101,503.6894383430481,1.0,1.0,1.0,1.0,0.0,4
