models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.8700436175305729,0.018054103349816095,9.8,0.7155188850140781,22.917170000076293,0.0,0.0,0.01,0.007692307692307693,0.4506565656565657,0.0,0.8
NetKeys,0.8734886686522378,0.01578002374277004,10.8,0.7712955281881455,23.99161913394928,0.9916666666666668,0.0,0.503080808080808,0.14007324546798233,0.6685606060606061,0.0034482758620689646,2.7
Prim,0.8704511868768122,0.010430429175340063,10.0,0.7395934373334666,28.914633369445802,0.9621056721056721,0.324446386946387,0.0,0.17744505494505491,0.6170454545454545,0.0037037037037037034,2.5
Kruskal,0.8415382456683023,0.015396983687764565,12.9,0.836050956541684,32.11893360614776,0.9666666666666666,0.6658216783216784,0.6379040404040405,0.0,0.8420202020202019,0.05311530742565225,3.8
HMOEA,0.7763987510541348,0.024874309649046498,9.5,0.8544827412426445,36.476081657409665,0.20992035742035742,0.05504079254079255,0.03020202020202021,0.030219780219780223,0.0,0.0037037037037037034,0.2
GPrim,0.6985487775275194,0.03128022567161724,27.7,0.9070306895946173,40.59810559749603,1.0,0.9916666666666668,0.9916666666666666,0.8807465779834199,0.9888888888888889,0.0,5.0
