models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_GPrim,score
Prufer,0.047257880630170127,0.8006428367739901,0.02649004392129483,7.8,0.6624893795217571,17.23567454814911,0.0,0.2364430014430014,0.08501082251082251,0.09946581196581196,0.0,0.3
NetKeys,0.046685940880055524,0.772365265541021,0.01667132204757236,8.8,0.712326283205717,21.753418350219725,0.41571428571428565,0.0,0.08235930735930734,0.18217754467754466,0.0,0.7
Prim,0.0444598648465436,0.7369095645168601,0.01179607443156903,10.0,0.6747919670085396,17.666821908950805,0.7346428571428572,0.5843903318903318,0.0,0.37124902874902876,0.015000000000000003,2.6
Kruskal,0.04445931732426606,0.7460645338009363,0.01367781525095449,9.7,0.6949885731833582,19.907685232162475,0.7192857142857142,0.5174458874458875,0.24756493506493507,0.0,0.025,2.3
GPrim,0.00044837081695466,0.5992469603853476,0.09322369645170024,20.0,0.8245660319906032,24.238415360450745,0.9571428571428571,0.8550793650793651,0.5589285714285714,0.6334770784770785,0.0,4.0
