models,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.9424673082426108,0.008866794240657389,12,0.7880181224335637,131.97209692001343,0.0,0.0,0.0,0.0,0.0,0.0,0
NetKeys,0.9836928839215725,0.0027962067522220666,11,0.8198509501037596,376.44516038894653,1.0,0.0,0.7,0.5,0.5,0.0,4
Prim,0.9669507925398003,0.004167650717128966,10,0.7421733163993076,158.18355679512024,0.6666666666666666,0.0,0.0,0.1875,0.16666666666666666,0.0,2
Kruskal,0.9270275663728228,0.007574793398713366,16,0.909814608777856,199.31243109703064,0.9166666666666666,0.09090909090909091,0.2,0.0,0.5,0.0,3
HMOEA,0.8731134684482569,0.010526143996772246,6,0.9241368424358299,1080.4842147827148,0.5,0.09090909090909091,0.0,0.25,0.0,0.0,1
GPrim,0.7851261703780789,0.002705998878694982,96,0.9342784435568096,208.44053530693054,1.0,1.0,1.0,1.0,0.8333333333333334,0.0,5
