models,igd,delta,spacing,onvg,hypervolume,time,c_Prufer,c_NetKeys,c_Prim,c_Kruskal,c_HMOEA,c_GPrim,score
Prufer,0.04144494204540157,0.7917708845565626,0.011215182352586811,8,0.7199475041945748,27.11372447013855,0.0,0.08333333333333333,0.0,0.0,0.5,0.0,1
NetKeys,0.023665586660414344,0.6949774693829243,0.013668675068729578,12,0.8093407866204974,34.666603326797485,0.875,0.0,0.09090909090909091,0.2222222222222222,0.6,0.0,2
Prim,0.026078253483750286,0.7224027378423016,0.007827711355246875,11,0.7234816926069116,20.302372455596924,1.0,0.5833333333333334,0.0,0.4444444444444444,0.6,0.0,4
Kruskal,0.03749796429772645,0.7704661513305971,0.00047910030214921655,9,0.7253083376246023,29.642971515655518,1.0,0.6666666666666666,0.2727272727272727,0.0,0.6,0.0,3
HMOEA,0.0320207363112268,0.7670235859480928,0.03456857341877758,10,0.8425734548037237,40.458908796310425,0.25,0.25,0.09090909090909091,0.1111111111111111,0.0,0.0,0
GPrim,0.0002491211138350521,0.5355518975048746,0.049356421475340154,20,0.884370528443549,27.786114931106567,1.0,0.9166666666666666,0.6363636363636364,0.6666666666666666,0.9,0.0,5
