models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.8393985866809488,0.026052592245887723,5,0.1451406897856714,23.755765914916992,0.0,0.0,0.0,0.0,0.0,0
B,1.0,inf,1,0.0,56.465293407440186,1.0,0.0,1.0,0.0,0.0,2
C,0.9652806210850207,4.8074067159589095e-17,3,0.02864144477665718,42.44520020484924,1.0,0.0,0.0,0.0,0.0,1
D,0.8398418491406334,0.0,2,0.1260248976016045,52.39350438117981,1.0,1.0,1.0,0.0,0.0,3
E,0.8583281420748151,0.20682910888538847,4,0.3772530022266575,78.14588117599487,1.0,1.0,1.0,1.0,0.0,4
