models,delta,spacing,onvg,hypervolume,time,c_A,c_B,c_C,c_D,c_E,score
A,0.9075245172377254,0.010548734548700818,11,0.12041927213294808,140.2278380393982,0.0,0.0,0.0,0.0,0.0,0
B,0.9620469500519662,0.00849245121736773,4,0.04543748081808154,144.9126832485199,1.0,0.0,1.0,0.0,0.0,2
C,0.9639176526620824,0.011633111541999832,5,0.05604437128054475,112.45497703552246,1.0,0.0,0.0,0.0,0.0,1
D,0.968035723987025,0.023674716846049458,7,0.08077395139135604,154.03007006645203,0.9090909090909091,0.75,0.6,0.0,0.0,3
E,1.0861154969963331,0.10974578413978532,22,0.5529787348014573,185.8709077835083,1.0,1.0,1.0,1.0,0.0,4
